AP_Name,Année,Financement_annuel_USD,Superficie_ha,FIRE_total,FIRE_par_100ha_moy,lat,lng,Financement_par_ha_USD,FCL_pct_surface
AMBOHIDRAY,2009,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,1.1228685691070288
AMBOHIDRAY,2010,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.1761617388940459
AMBOHIDRAY,2011,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,1.1414315068023477
AMBOHIDRAY,2012,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.9029951976873252
AMBOHIDRAY,2013,64991626.10372405,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,52244.07243064634,0.5606832255671149
AMBOHIDRAY,2014,79548834.86924085,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,63946.008737331875,1.3158618604659114
AMBOHIDRAY,2015,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,1.2488207809153817
AMBOHIDRAY,2016,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,1.0389630215759482
AMBOHIDRAY,2017,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.5461728749681407
AMBOHIDRAY,2018,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,1.8003678350876657
AMBOHIDRAY,2019,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.47732043240066574
AMBOHIDRAY,2020,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.8088095008479828
AMBOHIDRAY,2021,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.4599615109930995
AMBOHIDRAY,2022,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.9591230812075079
AMBOHIDRAY,2023,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.6124205459596896
AMBOHIDRAY,2024,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,1.4425950394231715
AMBOHIDRAY,2025,0.0,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,0.0,0.7461268364243019
AMBOHIDRAY,2025,144540460.97296488,1244.0,30.0,0.0861276985986571,-18.598418209801228,48.303881010656426,116190.0811679782,1.0770458684034214
AMBOHITANTELY,2007,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,0.7236317089411983
AMBOHITANTELY,2008,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.8863054707274671
AMBOHITANTELY,2009,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.4935040292204544
AMBOHITANTELY,2010,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,0.2929003508848237
AMBOHITANTELY,2011,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,0.5583961144010979
AMBOHITANTELY,2012,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,0.5174493334598643
AMBOHITANTELY,2013,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.9364968606331405
AMBOHITANTELY,2014,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,0.4266074428775281
AMBOHITANTELY,2015,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.844158424204447
AMBOHITANTELY,2016,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,0.9045075347939026
AMBOHITANTELY,2017,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.9054091290857613
AMBOHITANTELY,2018,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.5566117313257595
AMBOHITANTELY,2019,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.5464526927663464
AMBOHITANTELY,2020,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.883387040842948
AMBOHITANTELY,2021,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,0.6155298712986867
AMBOHITANTELY,2022,0.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,0.0,1.4530495429233197
AMBOHITANTELY,2023,187147000.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,37884.00809716599,0.3480653099469723
AMBOHITANTELY,2024,295233500.0,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,59763.866396761136,1.477979832018691
AMBOHITANTELY,2025,347081393.7656111,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,70259.39145052856,0.6614145172174455
AMBOHITANTELY,2025,829461893.7656112,4940.0,135.0,0.09759976863264318,-18.1626212896425,47.302696460877904,167907.2659444557,0.8380080679163516
AMORON'I ONILAHY,2007,0.0,,,,,,,0.998655626617909
AMORON'I ONILAHY,2008,0.0,,,,,,,1.9890666212992665
AMORON'I ONILAHY,2009,0.0,,,,,,,0.9933524187429473
AMORON'I ONILAHY,2010,0.0,,,,,,,0.3107186649111032
AMORON'I ONILAHY,2011,0.0,,,,,,,0.9888499827287796
AMORON'I ONILAHY,2012,0.0,,,,,,,0.3371682431162052
AMORON'I ONILAHY,2013,0.0,,,,,,,1.2684476761123367
AMORON'I ONILAHY,2014,0.0,,,,,,,1.9945628588153437
AMORON'I ONILAHY,2015,0.0,,,,,,,0.7992580852810917
AMORON'I ONILAHY,2016,0.0,,,,,,,1.1994478460851485
AMORON'I ONILAHY,2017,0.0,,,,,,,1.0040838670777572
AMORON'I ONILAHY,2018,0.0,,,,,,,0.4381115744929517
AMORON'I ONILAHY,2019,0.0,,,,,,,1.6401636653793457
AMORON'I ONILAHY,2020,0.0,,,,,,,0.9970661317809999
AMORON'I ONILAHY,2021,0.0,,,,,,,1.1766679388452337
AMORON'I ONILAHY,2022,0.0,,,,,,,1.6759439448875104
AMORON'I ONILAHY,2023,0.0,,,,,,,0.8418510791770825
AMORON'I ONILAHY,2024,250674739.0,,,,,,,0.16196185355425186
AMORON'I ONILAHY,2025,327811549.05395496,,,,,,,1.3041575756565948
AMORON'I ONILAHY,2025,578486288.053955,,,,,,,0.6249528289437262
AMPASINDAVA,2007,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.5706854505355283
AMPASINDAVA,2008,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.9358521255536201
AMPASINDAVA,2009,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,1.4320962341781722
AMPASINDAVA,2010,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.5026634489722981
AMPASINDAVA,2011,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.8573062027119762
AMPASINDAVA,2012,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.15665929389297967
AMPASINDAVA,2013,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.45714221144436
AMPASINDAVA,2014,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,1.3194970014808478
AMPASINDAVA,2015,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.24768687921411647
AMPASINDAVA,2016,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,1.9838340774334815
AMPASINDAVA,2017,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,1.557744640392004
AMPASINDAVA,2018,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.2658588092832253
AMPASINDAVA,2019,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,1.9410980869039427
AMPASINDAVA,2020,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,1.8384216528095647
AMPASINDAVA,2021,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,0.9063901591019873
AMPASINDAVA,2022,0.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,0.0,1.7450530905121695
AMPASINDAVA,2023,132713170.0,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,1445.929246927569,1.957360483103591
AMPASINDAVA,2024,354147490.99972,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,3858.488309506232,0.419562515369518
AMPASINDAVA,2025,250209916.12,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,2726.0733474243875,1.4708210422310455
AMPASINDAVA,2025,737070577.11972,91784.0,6831.0,0.265802629773847,-13.798354628587708,47.99291044206898,8030.490903858188,0.5987063156064365
ANALALAVA,2007,0.0,,,,-17.70508298706203,49.45575054933587,,0.3066517869833123
ANALALAVA,2007,0.0,,,,-17.57416279710331,48.62870468258866,,0.7864277218794804
ANALALAVA,2008,0.0,,,,-17.70508298706203,49.45575054933587,,1.8367581486735562
ANALALAVA,2008,0.0,,,,-17.57416279710331,48.62870468258866,,0.8916054960075092
ANALALAVA,2009,0.0,,,,-17.70508298706203,49.45575054933587,,0.6863910696914022
ANALALAVA,2009,0.0,,,,-17.57416279710331,48.62870468258866,,0.9178994622616745
ANALALAVA,2010,0.0,,,,-17.70508298706203,49.45575054933587,,0.19751339567234022
ANALALAVA,2010,0.0,,,,-17.57416279710331,48.62870468258866,,0.5160846094656809
ANALALAVA,2011,0.0,,,,-17.70508298706203,49.45575054933587,,0.35215137523344836
ANALALAVA,2011,0.0,,,,-17.57416279710331,48.62870468258866,,0.6658751606930328
ANALALAVA,2012,37735682.71023144,,,,-17.70508298706203,49.45575054933587,,0.2917173256747874
ANALALAVA,2012,37735682.71023144,,,,-17.57416279710331,48.62870468258866,,1.2697135024232982
ANALALAVA,2013,41859864.8098184,,,,-17.70508298706203,49.45575054933587,,1.9589116470856471
ANALALAVA,2013,41859864.8098184,,,,-17.57416279710331,48.62870468258866,,0.8450759117309385
ANALALAVA,2014,94312895.24620184,,,,-17.70508298706203,49.45575054933587,,1.811795521165058
ANALALAVA,2014,94312895.24620184,,,,-17.57416279710331,48.62870468258866,,1.8460779389503315
ANALALAVA,2015,153501828.6956522,,,,-17.70508298706203,49.45575054933587,,0.362207074788104
ANALALAVA,2015,153501828.6956522,,,,-17.57416279710331,48.62870468258866,,0.9321478129650298
ANALALAVA,2016,112130700.0,,,,-17.70508298706203,49.45575054933587,,0.316245501498368
ANALALAVA,2016,112130700.0,,,,-17.57416279710331,48.62870468258866,,1.7177238267471753
ANALALAVA,2017,108055742.0,,,,-17.70508298706203,49.45575054933587,,0.9741915522504366
ANALALAVA,2017,108055742.0,,,,-17.57416279710331,48.62870468258866,,0.8601464063142563
ANALALAVA,2018,128151000.0,,,,-17.70508298706203,49.45575054933587,,0.39645215288862096
ANALALAVA,2018,128151000.0,,,,-17.57416279710331,48.62870468258866,,0.4990808007770967
ANALALAVA,2019,139030460.73000002,,,,-17.70508298706203,49.45575054933587,,0.838639291655637
ANALALAVA,2019,139030460.73000002,,,,-17.57416279710331,48.62870468258866,,1.9175689390082766
ANALALAVA,2020,134166618.0,,,,-17.70508298706203,49.45575054933587,,0.3122483614460014
ANALALAVA,2020,134166618.0,,,,-17.57416279710331,48.62870468258866,,1.5127484705298726
ANALALAVA,2021,114833428.06,,,,-17.70508298706203,49.45575054933587,,1.70311284927643
ANALALAVA,2021,114833428.06,,,,-17.57416279710331,48.62870468258866,,1.293582738985193
ANALALAVA,2022,126167488.0,,,,-17.70508298706203,49.45575054933587,,0.7484413990420753
ANALALAVA,2022,126167488.0,,,,-17.57416279710331,48.62870468258866,,1.617041249043204
ANALALAVA,2023,119038415.0,,,,-17.70508298706203,49.45575054933587,,1.9631238273502167
ANALALAVA,2023,119038415.0,,,,-17.57416279710331,48.62870468258866,,1.3287950366912877
ANALALAVA,2024,115935031.0,,,,-17.70508298706203,49.45575054933587,,1.7780174009560434
ANALALAVA,2024,115935031.0,,,,-17.57416279710331,48.62870468258866,,1.3652338364252992
ANALALAVA,2025,124479537.14,,,,-17.70508298706203,49.45575054933587,,0.44012840699564143
ANALALAVA,2025,124479537.14,,,,-17.57416279710331,48.62870468258866,,0.6269893613589447
ANALALAVA,2025,1549398691.391904,,,,-17.70508298706203,49.45575054933587,,0.7343213867935353
ANALALAVA,2025,1549398691.391904,,,,-17.57416279710331,48.62870468258866,,0.27078343533396243
ANALAMERANA,2007,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.799310286614727
ANALAMERANA,2008,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.4595996920701642
ANALAMERANA,2009,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.4602376834211124
ANALAMERANA,2010,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.6773134307749924
ANALAMERANA,2011,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.3235637404083416
ANALAMERANA,2012,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.3597036497068546
ANALAMERANA,2013,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.5117466706732596
ANALAMERANA,2014,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.9404341718035748
ANALAMERANA,2015,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.26993076607910377
ANALAMERANA,2016,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.5511480834939471
ANALAMERANA,2017,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.5292288196883782
ANALAMERANA,2018,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.9875705594998548
ANALAMERANA,2019,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.7889714585811665
ANALAMERANA,2020,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,0.10569861961920445
ANALAMERANA,2021,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.1649782915501836
ANALAMERANA,2022,0.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,0.0,1.5799833569792174
ANALAMERANA,2023,228380570.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,3045.0742666666665,0.6128825331625473
ANALAMERANA,2024,311260750.0,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,4150.143333333333,0.8093529974368183
ANALAMERANA,2025,275798040.52,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,3677.307206933333,1.5394896427387874
ANALAMERANA,2025,815439360.52,75000.0,1696.0,0.08076190476082794,-12.783656914525949,49.47982380889553,10872.524806933334,0.9522363544387462
ANDOHAHELA,2007,0.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,0.0,1.8383597338028315
ANDOHAHELA,2008,0.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,0.0,1.5187227305903064
ANDOHAHELA,2009,0.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,0.0,1.7209910512089115
ANDOHAHELA,2010,0.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,0.0,1.0513493706051513
ANDOHAHELA,2011,0.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,0.0,1.8122734010892736
ANDOHAHELA,2012,0.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,0.0,0.8103266669631793
ANDOHAHELA,2013,167439459.2392736,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,2194.4883255474915,0.7218288296671589
ANDOHAHELA,2014,172351500.0958528,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,2258.8663184253314,0.8472872529355564
ANDOHAHELA,2015,189000576.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,2477.071769331586,0.8517874163884464
ANDOHAHELA,2016,223920436.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,2934.7370380078637,1.5972604364545027
ANDOHAHELA,2017,215283974.9,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,2821.5461979030147,0.8134705402373925
ANDOHAHELA,2018,249711904.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,3272.764141546527,1.2735600746202305
ANDOHAHELA,2019,285210874.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,3738.0193184796854,1.1485985225617554
ANDOHAHELA,2020,313729081.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,4111.783499344692,1.9269389503533594
ANDOHAHELA,2021,404725617.13500017,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,5304.398651834865,0.3551582676998993
ANDOHAHELA,2022,384980677.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,5045.618309305373,0.5747391354700475
ANDOHAHELA,2023,424507600.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,5563.6644823066845,0.9639174323577214
ANDOHAHELA,2024,833036985.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,10917.915923984272,0.6092795696048277
ANDOHAHELA,2025,706093348.0,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,9254.172319790301,1.6872541424638285
ANDOHAHELA,2025,4569992032.370127,76300.0,4996.0,0.233851338697553,-24.754366838438397,46.726374389043585,59895.04629580769,1.230705084334747
ANDRAFIAMENA,2007,0.0,,,,,,,0.26615272625229697
ANDRAFIAMENA,2008,0.0,,,,,,,1.3787272246971551
ANDRAFIAMENA,2009,0.0,,,,,,,1.129624272037225
ANDRAFIAMENA,2010,0.0,,,,,,,0.4882232230143513
ANDRAFIAMENA,2011,0.0,,,,,,,1.341742417148979
ANDRAFIAMENA,2012,0.0,,,,,,,1.49211738255543
ANDRAFIAMENA,2013,0.0,,,,,,,1.5784546251413223
ANDRAFIAMENA,2014,0.0,,,,,,,0.19272910918662808
ANDRAFIAMENA,2015,0.0,,,,,,,1.7457711203078403
ANDRAFIAMENA,2016,0.0,,,,,,,0.6883599360630117
ANDRAFIAMENA,2017,0.0,,,,,,,1.7981816667168746
ANDRAFIAMENA,2018,0.0,,,,,,,0.23770786051176557
ANDRAFIAMENA,2019,0.0,,,,,,,1.0300617741718794
ANDRAFIAMENA,2020,0.0,,,,,,,1.811126834275744
ANDRAFIAMENA,2021,0.0,,,,,,,1.2366851842372342
ANDRAFIAMENA,2022,259096000.0,,,,,,,0.10217879886134201
ANDRAFIAMENA,2023,292000000.0,,,,,,,0.4856179827988111
ANDRAFIAMENA,2024,315000000.0,,,,,,,0.7621947368881795
ANDRAFIAMENA,2025,473890172.92261773,,,,,,,1.0422404961667333
ANDRAFIAMENA,2025,1339986172.922618,,,,,,,1.7827226273686312
ANDRINGITRA / PIC D’IVOHIBE,2007,140221481.5158168,,,,,,,1.898045666462618
ANDRINGITRA / PIC D’IVOHIBE,2008,146127489.5835481,,,,,,,0.9698165078327562
ANDRINGITRA / PIC D’IVOHIBE,2009,158308979.66737485,,,,,,,1.6334576121618745
ANDRINGITRA / PIC D’IVOHIBE,2010,227584485.8736804,,,,,,,0.36694012207740023
ANDRINGITRA / PIC D’IVOHIBE,2011,207032168.15621448,,,,,,,0.10596953828157005
ANDRINGITRA / PIC D’IVOHIBE,2012,272034335.3686382,,,,,,,0.45598252667225836
ANDRINGITRA / PIC D’IVOHIBE,2013,0.0,,,,,,,0.6138575823210586
ANDRINGITRA / PIC D’IVOHIBE,2014,221676306.91765603,,,,,,,0.9804704635053111
ANDRINGITRA / PIC D’IVOHIBE,2015,223740000.0,,,,,,,0.6397844540838088
ANDRINGITRA / PIC D’IVOHIBE,2016,26048480.9,,,,,,,0.7566588397183488
ANDRINGITRA / PIC D’IVOHIBE,2017,601550410.51,,,,,,,0.9535435625708716
ANDRINGITRA / PIC D’IVOHIBE,2018,463130682.0,,,,,,,0.5850700731811491
ANDRINGITRA / PIC D’IVOHIBE,2019,0.0,,,,,,,0.27418849404876827
ANDRINGITRA / PIC D’IVOHIBE,2020,185034941.0,,,,,,,0.9767139399501592
ANDRINGITRA / PIC D’IVOHIBE,2021,313448000.0,,,,,,,1.5316440299187823
ANDRINGITRA / PIC D’IVOHIBE,2022,211863726.0,,,,,,,0.2699906184117262
ANDRINGITRA / PIC D’IVOHIBE,2023,316538196.0,,,,,,,0.15112013541822322
ANDRINGITRA / PIC D’IVOHIBE,2024,387759172.0,,,,,,,1.1387248499369222
ANDRINGITRA / PIC D’IVOHIBE,2025,270502380.0,,,,,,,1.5174051824183936
ANDRINGITRA / PIC D’IVOHIBE,2025,4372601235.4929285,,,,,,,1.3070849621973901
ANKARAFANTSIKA,2007,246778302.5144948,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1805.2545904498522,0.589729613570956
ANKARAFANTSIKA,2008,218586785.32137537,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1599.025496132958,0.19849378597403264
ANKARAFANTSIKA,2009,212224250.87817457,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1552.481718201716,0.15751522104746932
ANKARAFANTSIKA,2010,342101761.3244962,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,2502.573235731501,1.0510555500828065
ANKARAFANTSIKA,2011,207032168.15621448,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1514.500132817955,1.4674595189985462
ANKARAFANTSIKA,2012,181066783.2073335,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1324.5558391172897,1.0390565462014978
ANKARAFANTSIKA,2013,0.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,0.0,1.1116474357251493
ANKARAFANTSIKA,2014,0.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,0.0,0.5519992940247
ANKARAFANTSIKA,2015,110389195.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,807.5288588149232,0.5389536965834074
ANKARAFANTSIKA,2016,17140163.9,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,125.38525164594,0.10070618486281388
ANKARAFANTSIKA,2017,166988929.65,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1221.5722724945135,0.4106871852941676
ANKARAFANTSIKA,2018,250034934.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1829.077790782736,0.454129411882877
ANKARAFANTSIKA,2019,29998400.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,219.44696415508412,0.3589362259568065
ANKARAFANTSIKA,2020,224601804.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,1643.0270958302854,1.0915561132434497
ANKARAFANTSIKA,2021,530254000.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,3878.961228968544,0.14541346833006846
ANKARAFANTSIKA,2022,358535900.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,2622.7937088514996,1.4886678972625094
ANKARAFANTSIKA,2023,760231003.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,5561.3094586686175,1.0134287568408478
ANKARAFANTSIKA,2024,2149037040.0,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,15720.826920263351,0.6314847958207983
ANKARAFANTSIKA,2025,2875377099.92,136700.0,4902.0,0.1280698087565091,-16.220896612713908,46.94175566160105,21034.214337381127,0.45513485502375106
